id,portalId,pointOfSaleId,mainImage,createdAt,updatedAt,daysSinceCreated,reservedAt,daysSinceReserved,make,model,bodyType,colour,purchaseOption,salePriceGross,previousSalePriceGross,previousReLeasePriceGross,previousSalePriceNet,previousReLeasePriceNet,salePriceNet,leaseOnDemand,reLeasePriceGross,reLeasePriceNet,reLeasePrice2Gross,reLeasePrice2Net,reLeasePrice3Gross,reLeasePrice3Net,financeMonthlyPriceGross,financeMonthlyPriceNet,catalogPriceGross,catalogPriceNet,trim,location,locationDisplayName,firstRegistrationDate,registrationNumber,labels,partnerLogoUrl,details,labelCode,reservationLabelCode,co2,offerUrl,imagesFormat,salePromotedAt,releasePromotedAt,matrixReleasePrices,defaultReleaseKey,partnerName,additionalData
91609,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91609/0.jpeg,2025-01-10T16:58:32.7246399Z,2025-01-10T16:58:32.7269598Z,6,2025-01-10T16:17:59.0817283,6,Peugeot,3008,SUV,,saleandrelease,19990.0,0.0,0.0,0.0,0.0,16658.0,False,397.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid 225 GT Line 1.6 Plug-In E-EAT8,Exclu web,,16/06/2020,FQ748NF,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 79046.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,31.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-3008-hybrid-225-gt-line-16-plug-in-e-eat8-91609,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 397.0, 'rentalStandardNet': 330.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91607,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91607/0.jpeg,2025-01-10T16:58:01.8222652Z,2025-01-10T16:58:01.8248277Z,6,2025-01-10T16:15:19.7799773,6,Volkswagen,Tiguan,SUV,,saleandrelease,35990.0,0.0,0.0,0.0,0.0,29991.0,False,673.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-Line Exclusive eHybrid 1.4 TSI 245 BVA6,Exclu web,,20/05/2021,FZ434JC,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 42687.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,42.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-tiguan-r-line-exclusive-ehybrid-14-tsi-245-bva6-91607,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 673.0, 'rentalStandardNet': 560.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91606,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91606/0.jpeg,2025-01-10T16:57:44.5236916Z,2025-01-10T16:57:44.5260179Z,6,2025-01-10T16:14:05.2815714,6,Volkswagen,Tiguan,SUV,,saleandrelease,29990.0,0.0,0.0,0.0,0.0,24991.0,False,586.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-Line Exclusive eHybrid 1.4 TSI 245 BVA6,Exclu web,,11/08/2021,GB452EV,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 101133.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,41.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-tiguan-r-line-exclusive-ehybrid-14-tsi-245-bva6-91606,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 586.0, 'rentalStandardNet': 488.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91604,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91604/0.jpeg,2025-01-10T16:56:24.126319Z,2025-01-10T16:56:24.1286573Z,6,2025-01-10T16:10:51.1250179,6,Peugeot,5008,SUV,,saleandrelease,18990.0,0.0,0.0,0.0,0.0,15825.0,False,375.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT Line 1.2 PureTech 130 BVM6,Exclu web,,08/01/2020,FM944YC,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 72141.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Essence', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",compatiblezfe,available,113.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-5008-gt-line-12-puretech-130-bvm6-91604,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 375.0, 'rentalStandardNet': 312.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91602,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91602/0.jpeg,2025-01-10T16:55:54.8418321Z,2025-01-10T16:55:54.9191885Z,6,2025-01-10T16:07:36.6006168,6,Kia,e-Niro,Berline,,saleandrelease,21990.0,0.0,0.0,0.0,0.0,18325.0,False,420.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Business 64 kWh 204,Exclu web,,18/02/2021,FX821FW,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 60120.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Electrique', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,0.0,https://autoselect.arval.fr/voitures-occasion/offer/kia-e-niro-premium-business-64-kwh-204-91602,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 420.0, 'rentalStandardNet': 350.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91601,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91601/0.jpeg,2025-01-10T16:55:39.0796978Z,2025-01-10T16:55:39.0843584Z,6,2025-01-10T16:04:04.3509906,6,Mercedes,Classe CLA,Coupé,,saleandrelease,25490.0,0.0,0.0,0.0,0.0,21241.0,False,494.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coupe 200 d Business Line BA8,Exclu web,,15/06/2021,FZ132ZP,,,"{'mileage': 103310.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,130.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-classe-cla-coupe-200-d-business-line-ba8-91601,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 494.0, 'rentalStandardNet': 411.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91599,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91599/0.jpeg,2025-01-10T16:55:15.0565228Z,2025-01-10T16:55:15.0590331Z,6,2025-01-10T16:02:26.7550264,6,Audi,A3,Berline,,saleandrelease,25990.0,0.0,0.0,0.0,0.0,21658.0,False,501.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sportback Design Luxe 40 TFSIe 1.4 205 BVA6,Exclu web,,25/06/2021,GA195GK,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 56339.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,25.0,https://autoselect.arval.fr/voitures-occasion/offer/audi-a3-sportback-design-luxe-40-tfsie-14-205-bva6-91599,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 501.0, 'rentalStandardNet': 417.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91598,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91598/0.jpeg,2025-01-10T16:54:59.0722999Z,2025-01-10T16:54:59.1366886Z,6,2025-01-10T16:01:13.2461478,6,BMW,X1,SUV,,saleandrelease,25490.0,0.0,0.0,0.0,0.0,21241.0,False,478.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xDrive20d M Sport BVA8,Exclu web,,02/11/2020,FT778XL,,,"{'mileage': 98274.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,151.0,https://autoselect.arval.fr/voitures-occasion/offer/bmw-x1-xdrive20d-m-sport-bva8-91598,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 478.0, 'rentalStandardNet': 398.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91596,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91596/0.jpeg,2025-01-10T16:54:29.5405102Z,2025-01-10T16:54:29.5428058Z,6,2025-01-10T15:58:20.8815272,6,Mercedes,Classe GLC,SUV,,saleandrelease,38990.0,0.0,0.0,0.0,0.0,32491.0,False,720.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300 e Business Line 4Matic,Exclu web,,08/07/2020,FR470FY,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 45663.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,53.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-classe-glc-300-e-business-line-4matic-91596,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 720.0, 'rentalStandardNet': 600.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91593,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91593/0.jpeg,2025-01-10T16:53:52.0360273Z,2025-01-10T16:53:52.0557808Z,6,2025-01-10T15:49:52.9596665,6,Peugeot,5008,SUV,,saleandrelease,20490.0,0.0,0.0,0.0,0.0,17075.0,False,414.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allure Pack 1.2 PureTech 130EAT8  7 Sieges,Exclu web,,26/01/2021,FW464SM,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 109730.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,151.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-5008-allure-pack-12-puretech-130eat8-7-sieges-91593,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 414.0, 'rentalStandardNet': 345.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91592,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91592/0.jpeg,2025-01-10T16:53:35.0463984Z,2025-01-10T16:53:35.0487527Z,6,2025-01-10T15:46:42.482679,6,Mercedes,Classe GLB,SUV,,saleandrelease,37990.0,0.0,0.0,0.0,0.0,31658.0,False,686.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200 AMG Line,Exclu web,,17/05/2021,FZ751GD,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 58245.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,163.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-classe-glb-200-amg-line-91592,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 686.0, 'rentalStandardNet': 571.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91591,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91591/0.jpeg,2025-01-10T16:53:17.7201041Z,2025-01-10T16:53:17.7224758Z,6,2025-01-10T15:44:54.1241718,6,Mini,Countryman,SUV,,saleandrelease,27490.0,0.0,0.0,0.0,0.0,22908.0,False,513.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cooper S ALL Edition Longstone 192 BVA8,Exclu web,,23/07/2020,FR007QC,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 52888.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,175.0,https://autoselect.arval.fr/voitures-occasion/offer/mini-countryman-cooper-s-all-edition-longstone-192-bva8-91591,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 513.0, 'rentalStandardNet': 427.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91590,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91590/0.jpeg,2025-01-10T16:52:51.1080864Z,2025-01-10T16:52:51.1736551Z,6,2025-01-10T15:43:11.963884,6,Nissan,Qashqai,SUV,,saleandrelease,19990.0,0.0,0.0,0.0,0.0,16658.0,False,386.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEKNA 1.3 DIG-T 160 DCT,Exclu web,,10/06/2020,FQ565JR,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 56099.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,125.0,https://autoselect.arval.fr/voitures-occasion/offer/nissan-qashqai-tekna-13-dig-t-160-dct-91590,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 386.0, 'rentalStandardNet': 321.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91589,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91589/0.jpeg,2025-01-10T16:52:35.6303064Z,2025-01-10T16:52:35.7022843Z,6,2025-01-10T15:41:09.7559281,6,Volkswagen,Tiguan,SUV,,saleandrelease,27990.0,0.0,0.0,0.0,0.0,23325.0,False,529.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allspace Carat 2.0 TDI 150 DSG7,Exclu web,,07/01/2020,FM247XW,,,"{'mileage': 119358.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,129.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-tiguan-allspace-carat-20-tdi-150-dsg7-91589,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 529.0, 'rentalStandardNet': 440.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91588,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91588/0.jpeg,2025-01-10T16:52:19.1715636Z,2025-01-10T16:52:19.2838446Z,6,2025-01-10T15:39:32.4553822,6,Volkswagen,Tiguan,SUV,,saleandrelease,26990.0,0.0,0.0,0.0,0.0,22491.0,False,501.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Life Busines 1.5 TSI 150 DSG7,Exclu web,,02/04/2021,FY036JH,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 72465.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,159.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-tiguan-life-busines-15-tsi-150-dsg7-91588,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 501.0, 'rentalStandardNet': 417.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91586,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91586/0.jpeg,2025-01-10T16:51:44.4601354Z,2025-01-10T16:51:44.4624678Z,6,2025-01-10T15:36:44.4464951,6,Audi,A4,Break,,saleandrelease,21990.0,0.0,0.0,0.0,0.0,18325.0,False,420.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avant 35 TDI Business Line 165 BVA7,Exclu web,,15/07/2020,FR738JF,,,"{'mileage': 98280.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,138.0,https://autoselect.arval.fr/voitures-occasion/offer/audi-a4-avant-35-tdi-business-line-165-bva7-91586,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 420.0, 'rentalStandardNet': 350.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91585,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91585/0.jpeg,2025-01-10T16:51:28.6277229Z,2025-01-10T16:51:28.6301741Z,6,2025-01-10T15:35:23.951506,6,Mini,Countryman,SUV,,saleandrelease,26990.0,0.0,0.0,0.0,0.0,22491.0,False,524.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cooper SE ALL4 Northwood 125+95 BVA6,Exclu web,,30/03/2021,FY442GB,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 43589.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,42.0,https://autoselect.arval.fr/voitures-occasion/offer/mini-countryman-cooper-se-all4-northwood-12595-bva6-91585,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 524.0, 'rentalStandardNet': 436.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91584,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91584/0.jpeg,2025-01-10T16:51:12.9300113Z,2025-01-10T16:51:12.9326652Z,6,2025-01-10T15:33:59.6628079,6,Volkswagen,Tiguan,SUV,,saleandrelease,35490.0,0.0,0.0,0.0,0.0,29575.0,False,663.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R-Line Exclusive eHybrid 1.4 TSI 245 BVA6,Exclu web,,18/05/2021,FZ844GV,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 49023.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,43.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-tiguan-r-line-exclusive-ehybrid-14-tsi-245-bva6-91584,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 663.0, 'rentalStandardNet': 552.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91583,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91583/0.jpeg,2025-01-10T16:50:52.928675Z,2025-01-10T16:50:52.9311462Z,6,2025-01-10T15:32:30.3475065,6,Peugeot,3008,SUV,,saleandrelease,26490.0,0.0,0.0,0.0,0.0,22075.0,False,513.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HYBRID4 300 E-EAT8 GT Pack,Exclu web,,04/08/2021,GB730CX,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 56636.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,30.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-3008-hybrid4-300-e-eat8-gt-pack-91583,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 513.0, 'rentalStandardNet': 427.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91578,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91578/0.jpeg,2025-01-10T16:50:14.9398691Z,2025-01-10T16:50:14.9424169Z,6,2025-01-10T15:17:38.7953565,6,Mercedes,GLA,SUV,,saleandrelease,32990.0,0.0,0.0,0.0,0.0,27491.0,False,617.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250 e AMG LINE DCT,Exclu web,,13/11/2020,FV011CL,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 56733.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,33.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-gla-250-e-amg-line-dct-91578,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 617.0, 'rentalStandardNet': 514.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91576,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91576/0.jpeg,2025-01-10T16:49:37.334217Z,2025-01-10T16:49:37.4019647Z,6,2025-01-10T15:15:11.7476542,6,Mercedes,Classe GLC,SUV,,saleandrelease,34990.0,0.0,0.0,0.0,0.0,29158.0,False,651.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300 e Business Line 4Matic,Exclu web,,27/04/2020,FP264QF,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 72588.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Hybride', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,50.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-classe-glc-300-e-business-line-4matic-91576,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 651.0, 'rentalStandardNet': 542.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91575,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91575/0.jpeg,2025-01-10T16:49:18.5189356Z,2025-01-10T16:49:18.5214729Z,6,2025-01-10T15:13:22.1443106,6,Ford,Focus,Berline,,saleandrelease,20990.0,0.0,0.0,0.0,0.0,17491.0,False,408.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5 EcoBoost 150 auto St Line,Exclu web,,05/06/2020,FQ831GE,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 50166.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,148.0,https://autoselect.arval.fr/voitures-occasion/offer/ford-focus-15-ecoboost-150-auto-st-line-91575,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 408.0, 'rentalStandardNet': 340.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
